dataset,ranking_method,N,Hit rate,Precision,Enrichment,Tanimoto_topk_to_train,Tanimoto_hits_to_train_actives,Tanimoto_topk_scaffold_to_train,Tanimoto_hits_scaffold_to_train_actives,pharmacophore_topk_to_train,pharmacophore_hits_to_train_actives,MCSF,MCSF_hits_to_train_actives,internal_tanimoto_topk,internal_tanimoto_hits,unique_scaffolds_subset,unique_scaffolds_subset_ratio,unique_scaffolds_hits_ratio,new_scaffolds_ratio,new_hit_scaffolds_ratio
CHEMBL219_Ki,utopia_dist_E_min_unc_min_ood,50,1.0,0.74,1.5914662996257904,0.19596919999999998,0.2036,0.38481000000000004,0.3855,0.2638250186,0.25580958,0.3060003431020332,0.31430081617133726,0.263,0.3281,28,0.56,0.4864864864864865,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_unc_min_mcsf,50,1.0,0.58,1.2582436653939606,0.17983920000000006,0.1948,0.37449600000000005,0.3748,0.2570965848,0.24703218,0.2828613014762449,0.2934550041373653,0.2179,0.3125,35,0.7,0.5862068965517241,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_ood_min_mcsf,50,1.0,0.76,1.6325829180271525,0.191948,0.1998,0.3915620000000001,0.3977,0.26332572340000004,0.25980252,0.29630582511579745,0.3060479182707761,0.2546,0.3115,31,0.62,0.5263157894736842,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_ood_min_cats,50,1.0,0.7,1.504341098598814,0.1849034,0.1957,0.389274,0.397,0.23886610279999998,0.23744038,0.2963489374200941,0.3041774194096599,0.2512,0.3354,29,0.58,0.42857142857142855,1.0,1.0
CHEMBL219_Ki,utopia_dist_min_ood_min_mcsf,50,0.631578947368421,0.9230769230769231,1.0253781081773905,0.18506340000000004,0.2085,0.39912,0.4077,0.254328523,0.25987244,0.28581197402364067,0.3020877040990588,0.2502,0.3687,28,0.56,0.5416666666666666,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_unc_min_cats,50,1.0,0.6,1.296456352636128,0.1717004,0.1855,0.379846,0.3813,0.2338132788,0.22855064,0.3096044011411384,0.3034904891765925,0.2174,0.2947,33,0.66,0.5666666666666667,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_scaffold_tanimoto,50,1.0,0.34,0.7235274089206674,0.150586,0.158,0.31667399999999996,0.327,0.2610088918,0.2479715,0.29361366493897434,0.30441962426639524,0.1858,0.212,38,0.76,0.9411764705882353,1.0,1.0
CHEMBL219_Ki,utopia_dist_min_ood_min_scaffold_tanimoto,50,0.6,0.72,0.774726693638633,0.17585739999999997,0.2146,0.355738,0.3804,0.25575065539999997,0.2722751,0.2970195289901721,0.30983269999067864,0.2042,0.3794,33,0.66,0.7222222222222222,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_unc_max_ood,50,1.0,0.48,1.0320361212642444,0.16583040000000004,0.1722,0.36574399999999996,0.3606,0.25685460320000003,0.2524784,0.3155513209133879,0.3180572309556667,0.1819,0.2133,37,0.74,0.7916666666666666,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_tanimoto,50,0.8518518518518519,0.6052631578947368,1.3017885442608106,0.1143664,0.12445,0.379364,0.376,0.313242252,0.31065884,0.2686100574393651,0.27337537458485456,0.165,0.2133,20,0.4,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,0.8214285714285714,0.6052631578947368,1.3038548752834467,0.11782440000000001,0.12445,0.3734139999999999,0.376,0.3139628404,0.31065884,0.2762242803466255,0.2733753745848546,0.1693,0.2133,20,0.4,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E,50,0.8518518518518519,0.6052631578947368,1.3038548752834467,0.11737039999999999,0.12445,0.378094,0.376,0.313195569,0.31065884,0.27539743745065814,0.2733753745848546,0.1683,0.2133,20,0.4,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_min_ood_min_tanimoto,50,0.5555555555555556,0.5555555555555556,0.27993953306085884,0.10618259999999999,0.1236,0.37216,0.405,0.3497138556,0.31757396,0.2589064861247541,0.28340308511828255,0.2935,0.1553,14,0.28,1.0,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_ood,50,0.8214285714285714,0.6216216216216216,1.315262766626637,0.11711719999999999,0.12445,0.373806,0.376,0.315508487,0.31065884,0.27140041564943873,0.27337537458485467,0.1648,0.2133,21,0.42,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_max_unc,50,0.8214285714285714,0.6052631578947368,1.3021570514635112,0.11677439999999997,0.12445,0.381894,0.376,0.31212395619999994,0.31065884,0.2765477020009227,0.27337537458485456,0.1676,0.2133,19,0.38,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_cats,50,0.8214285714285714,0.6052631578947368,1.3011993663724826,0.11671939999999999,0.12445,0.379442,0.376,0.30805644919999997,0.3106588,0.27455327508137267,0.27337537458485456,0.1687,0.2133,20,0.4,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,0.8214285714285714,0.6216216216216216,1.2948992230604661,0.11751140000000002,0.12445,0.368522,0.376,0.31709041020000006,0.3106588,0.2694118870643584,0.27337537458485467,0.1654,0.2133,22,0.44,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_mcsf,50,0.8214285714285714,0.6052631578947368,1.3017148678476427,0.11618840000000001,0.12445,0.3788079999999999,0.376,0.31384263459999995,0.31065884,0.26932686016045354,0.2733753745848546,0.1671,0.2133,20,0.4,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_min_ood_min_cats,50,0.5625,0.6,0.5086757474707511,0.11062920000000002,0.1147,0.36566199999999993,0.3638,0.3199016644,0.27887213,0.26079625006702206,0.22692803882025783,0.2095,0.2119,18,0.36,0.7777777777777778,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_unc_min_tanimoto,50,0.7931034482758621,0.6052631578947368,1.2999491324252528,0.1147476,0.12445,0.384758,0.376,0.312623258,0.31065884,0.2666607140953385,0.2733753745848546,0.1654,0.2133,19,0.38,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_ood_min_tanimoto,50,0.8518518518518519,0.6216216216216216,1.299141436963398,0.1149282,0.12445,0.3743619999999999,0.376,0.3137125974,0.31065884,0.26892949084192813,0.27337537458485456,0.1635,0.2133,21,0.42,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_unc,50,0.7931034482758621,0.6052631578947368,1.3006842730305943,0.11781960000000001,0.12445,0.38473000000000007,0.376,0.3129818532,0.31065884,0.27343312812023696,0.2733753745848546,0.1677,0.2133,19,0.38,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_max_ood,50,0.8214285714285714,0.6052631578947368,1.2973826714801442,0.11740239999999998,0.12445,0.379336,0.376,0.3143865826,0.31065884,0.2753470973146037,0.2733753745848546,0.1675,0.2133,20,0.4,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_unc_min_ood,50,0.88,0.6111111111111112,1.2524194466583172,0.11674880000000001,0.1246,0.370216,0.3752,0.3181639186,0.30874094,0.26996017072851003,0.2698747941584332,0.1699,0.2085,21,0.42,0.5454545454545454,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_unc_min_mcsf,50,0.7931034482758621,0.6052631578947368,1.299141436963398,0.11685739999999999,0.12445,0.380606,0.376,0.31401194179999997,0.31065884,0.26743645977822705,0.2733753745848546,0.1641,0.2133,20,0.4,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_ood_min_mcsf,50,0.8461538461538461,0.5945945945945946,1.2495030385642074,0.11566540000000002,0.1246,0.37514000000000003,0.3752,0.3154948864,0.30874097,0.2656961269146852,0.2698747941584332,0.1622,0.2085,21,0.42,0.5454545454545454,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_ood_min_cats,50,0.7931034482758621,0.6216216216216216,1.312186216339571,0.11731159999999999,0.12445,0.3776439999999999,0.376,0.3060744342,0.31065884,0.2769069148740251,0.2733753745848546,0.1654,0.2133,20,0.4,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_min_ood_min_mcsf,50,0.6666666666666666,0.6153846153846154,0.45328347215139664,0.107664,0.11383,0.364602,0.3984,0.3446698964,0.3071515,0.24913236374795195,0.22105939758022547,0.2844,0.2161,14,0.28,0.625,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_unc_min_cats,50,0.8148148148148148,0.5945945945945946,1.2410447340215491,0.1160586,0.1246,0.38035,0.3752,0.3057335336,0.30874094,0.2691321708159578,0.2698747941584332,0.1652,0.2085,20,0.4,0.5454545454545454,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_scaffold_tanimoto,50,0.8214285714285714,0.6052631578947368,1.3009785621358676,0.1178244,0.12445,0.373414,0.376,0.3139628404,0.31065884,0.2762242803466255,0.2733753745848546,0.1693,0.2133,20,0.4,0.5217391304347826,1.0,1.0
CHEMBL1871_Ki,utopia_dist_min_ood_min_scaffold_tanimoto,50,0.5714285714285714,0.7272727272727273,0.45338622839331255,0.110397,0.1187,0.3585739999999999,0.361,0.34419707419999995,0.2997929,0.26137762745738674,0.26018792268530067,0.2883,0.1603,17,0.34,0.875,1.0,1.0
CHEMBL1871_Ki,utopia_dist_E_min_unc_max_ood,50,0.8214285714285714,0.6052631578947368,1.2940249803083155,0.11703159999999999,0.12445,0.38473,0.376,0.3127393086,0.3106588,0.27240094291413874,0.2733753745848546,0.169,0.2133,19,0.38,0.5217391304347826,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_tanimoto,50,1.0,0.44680851063829785,1.2159814707585408,0.18223,0.2107,0.37729599999999996,0.375,0.5349581482,0.5695935,0.2722233289500951,0.29468341902201106,0.2172,0.282,31,0.62,0.5714285714285714,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,1.0,0.5510204081632653,1.5620480185131618,0.19649200000000003,0.2334,0.370702,0.3728,0.552246013,0.61667895,0.27718360025229244,0.3004273733728897,0.2466,0.3228,29,0.58,0.5185185185185185,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E,50,1.0,0.6,1.7257248044178555,0.20465200000000003,0.2367,0.372926,0.3723,0.5640982941999999,0.62318784,0.2825300297779268,0.3007989918499565,0.264,0.3374,28,0.56,0.5,1.0,1.0
CHEMBL3979_EC50,utopia_dist_min_ood_min_tanimoto,50,0.25,0.25,0.05768676088837611,0.1714476,0.1858,0.389274,0.3677,0.5227226112000001,0.42093906,0.27817386292584095,0.3256304985337244,0.2366,,21,0.42,1.0,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_ood,50,1.0,0.6,1.7368146818734442,0.20575,0.2379,0.37369600000000003,0.3723,0.5643358154,0.6223986,0.28384511427451986,0.30490697663426103,0.27,0.3494,25,0.5,0.43333333333333335,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_max_unc,50,0.88,0.5116279069767442,1.2714558169103622,0.199866,0.238,0.38365999999999995,0.3726,0.5739459028,0.63799286,0.27854785658732323,0.30440824623448665,0.2494,0.3416,32,0.64,0.5909090909090909,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_cats,50,0.9565217391304348,0.5116279069767442,1.266259928628986,0.1802916,0.2263,0.37101800000000007,0.376,0.48780559960000003,0.5733938,0.2697316616151624,0.3085943076159569,0.2125,0.3015,30,0.6,0.5909090909090909,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,0.967741935483871,0.6122448979591837,1.7432738683247138,0.205084,0.2379,0.3705260000000001,0.3723,0.563773503,0.6223986,0.2830873977697572,0.30490697663426103,0.2732,0.3494,26,0.52,0.43333333333333335,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_mcsf,50,1.0,0.58,1.6722408026755855,0.20201999999999998,0.2367,0.37351399999999996,0.373,0.5572087638,0.6219612,0.27973911191311734,0.30079773705735574,0.2598,0.3357,28,0.56,0.5172413793103449,1.0,1.0
CHEMBL3979_EC50,utopia_dist_min_ood_min_cats,50,0.2727272727272727,0.6666666666666666,0.342974734194581,0.1647316,0.2017,0.39813399999999993,0.3767,0.35711199199999993,0.42648944,0.2669657646618401,0.2998506687937644,0.225,0.646,17,0.34,0.5,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_unc_min_tanimoto,50,1.0,0.4666666666666667,1.2168269787924442,0.182738,0.2217,0.374814,0.375,0.5331475168,0.59615463,0.27042926169898207,0.296037619362527,0.2197,0.2883,31,0.62,0.5714285714285714,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_ood_min_tanimoto,50,1.0,0.4782608695652174,1.266551525618883,0.18945399999999998,0.2205,0.376734,0.3713,0.5450455435999999,0.5817882,0.2767376287934305,0.30538028358681024,0.2206,0.298,30,0.6,0.5454545454545454,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_unc,50,1.0,0.5306122448979592,1.4996827594162774,0.196298,0.2338,0.37302599999999997,0.374,0.550609623,0.61365217,0.27687776148962473,0.3019635816377717,0.2428,0.3154,31,0.62,0.5769230769230769,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_max_ood,50,1.0,0.58,1.6689686924493554,0.200502,0.2367,0.373344,0.373,0.5524631408,0.62196124,0.2779666263937106,0.3007977370573557,0.2598,0.3357,28,0.56,0.5172413793103449,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_unc_min_ood,50,1.0,0.5957446808510638,1.6039411124477287,0.20249000000000003,0.2357,0.37598000000000004,0.3735,0.5594806362,0.6172219,0.28150509332464857,0.30410824296560773,0.252,0.3306,28,0.56,0.5,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_unc_min_mcsf,50,1.0,0.5306122448979592,1.4999423099111573,0.19454999999999997,0.233,0.37338400000000005,0.3738,0.5484087637999999,0.6151327,0.2741532745689055,0.3000902754567732,0.2439,0.3206,30,0.6,0.5384615384615384,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_ood_min_mcsf,50,0.967741935483871,0.6122448979591837,1.7196904557179706,0.20510599999999996,0.2379,0.374386,0.3723,0.5614792428000002,0.6223986,0.28096735218067137,0.30490697663426103,0.2717,0.3494,26,0.52,0.43333333333333335,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_ood_min_cats,50,0.96,0.5333333333333333,1.386241552590539,0.18552960000000002,0.2269,0.37740200000000007,0.3713,0.502867304,0.58025426,0.2755195542120148,0.31007496540064516,0.2224,0.311,28,0.56,0.5416666666666666,1.0,1.0
CHEMBL3979_EC50,utopia_dist_min_ood_min_mcsf,50,0.125,0.5,0.057597051030987216,0.19239279999999997,0.287,0.40577999999999986,0.38,0.5584069363999999,0.6670746,0.2793573813663638,0.35033766233766234,0.2717,,19,0.38,1.0,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_unc_min_cats,50,0.9583333333333334,0.575,1.3297872340425532,0.17980759999999996,0.2296,0.360198,0.3748,0.4690217062,0.5824614,0.27925659090604826,0.2991007185127309,0.2056,0.3083,30,0.6,0.5652173913043478,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_scaffold_tanimoto,50,0.96875,0.6326530612244898,1.7930476025218345,0.20580199999999998,0.2368,0.369004,0.3716,0.5656752032,0.62427473,0.2834428049130435,0.3010697314416328,0.2732,0.3403,27,0.54,0.4838709677419355,1.0,1.0
CHEMBL3979_EC50,utopia_dist_min_ood_min_scaffold_tanimoto,50,0.4375,0.7,0.4020446843949227,0.1914576,0.2473,0.36558,0.3562,0.5413121134,0.6312168,0.2876988164283052,0.31129731259927723,0.2512,0.4607,19,0.38,0.5714285714285714,1.0,1.0
CHEMBL3979_EC50,utopia_dist_E_min_unc_max_ood,50,1.0,0.5306122448979592,1.4865637507146943,0.19508399999999998,0.233,0.372914,0.3738,0.5487550406,0.6151327,0.275371726446698,0.3000902754567732,0.2441,0.3206,30,0.6,0.5384615384615384,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_tanimoto,50,0.35714285714285715,0.29411764705882354,0.31589588071771546,0.12430639999999998,0.1649,0.383914,0.4297,0.28497516479999996,0.29420212,0.22672532496863212,0.2578982873362699,0.1434,0.4382,38,0.76,0.6,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,0.5,0.3125,0.3128519584532599,0.12259079999999999,0.1649,0.3445099999999999,0.4297,0.264059138,0.29420212,0.24534670939767342,0.25789828733626985,0.1366,0.4382,36,0.72,0.6,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E,50,0.3333333333333333,0.3333333333333333,0.38204393505253104,0.1311404,0.1656,0.387778,0.4312,0.27892680840000006,0.2889353,0.23358591244874774,0.2543731224456907,0.1536,0.4758,38,0.76,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_ood,50,0.35294117647058826,0.3333333333333333,0.37929072634174094,0.1316774,0.1656,0.38692200000000004,0.4312,0.27773183840000004,0.2889353,0.23513081780946796,0.2543731224456907,0.1555,0.4758,37,0.74,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_max_unc,50,0.3333333333333333,0.3333333333333333,0.3764115432873275,0.1311404,0.1656,0.3877779999999999,0.4312,0.27892680839999995,0.2889353,0.2335859124487477,0.2543731224456907,0.1536,0.4758,38,0.76,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_cats,50,0.3157894736842105,0.3333333333333333,0.3781194857574994,0.13083199999999998,0.1656,0.38798799999999994,0.4312,0.266323672,0.2889353,0.24127818580029864,0.2543731224456907,0.1598,0.4758,34,0.68,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,0.375,0.3333333333333333,0.3810733566211496,0.13032960000000002,0.1656,0.37472199999999994,0.4312,0.27600436559999997,0.2889353,0.2348910796232674,0.2543731224456907,0.1554,0.4758,34,0.68,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_mcsf,50,0.3333333333333333,0.3333333333333333,0.38121862888366476,0.12911140000000002,0.1656,0.38581000000000004,0.4312,0.2819681022,0.2889353,0.22555897664710473,0.25437312244569066,0.1482,0.4758,37,0.74,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_min_ood_min_cats,50,0.25,0.5555555555555556,0.31897926634768736,0.13163740000000002,0.1636,0.378678,0.4297,0.23612424799999998,0.27425495,0.26039093711435785,0.2612857387937162,0.1652,0.4785,28,0.56,0.6,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_unc_min_tanimoto,50,0.3333333333333333,0.3125,0.3165959602355474,0.1176714,0.1649,0.359874,0.4297,0.268675665,0.29420212,0.24023794950226024,0.25789828733626985,0.1295,0.4382,37,0.74,0.6,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_ood_min_tanimoto,50,0.42857142857142855,0.3333333333333333,0.37645877776383485,0.1252638,0.1656,0.382622,0.4312,0.28239537959999994,0.2889353,0.227757358584792,0.2543731224456907,0.1464,0.4758,37,0.74,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_unc,50,0.4,0.35294117647058826,0.37678975131876413,0.1307492,0.1656,0.38096,0.4312,0.274692257,0.2889353,0.24699759680595748,0.25437312244569066,0.153,0.4758,37,0.74,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_max_ood,50,0.3157894736842105,0.3333333333333333,0.37931470476672147,0.127841,0.1656,0.379672,0.4312,0.2819411474,0.2889353,0.2308872231425643,0.2543731224456907,0.143,0.4758,38,0.76,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_unc_min_ood,50,0.6,0.3333333333333333,0.38209259377189075,0.1353732,0.1656,0.3813460000000001,0.4312,0.2786316286,0.2889353,0.2529038116052997,0.25437312244569066,0.1597,0.4758,34,0.68,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_unc_min_mcsf,50,0.4,0.375,0.3795306470997533,0.1271974,0.1656,0.379512,0.4312,0.2837374442,0.2889353,0.20846505018740802,0.25437312244569066,0.1442,0.4758,37,0.74,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_ood_min_mcsf,50,0.35294117647058826,0.3333333333333333,0.38097656994094864,0.1302648,0.1656,0.385808,0.4312,0.282538608,0.2889353,0.2289652933236292,0.25437312244569066,0.1552,0.4758,37,0.74,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_ood_min_cats,50,0.3157894736842105,0.35294117647058826,0.3768370807687476,0.13156420000000002,0.1656,0.38609799999999994,0.4312,0.2627833538,0.2889353,0.24544478671927233,0.2543731224456907,0.1594,0.4758,34,0.68,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_min_ood_min_mcsf,50,0.35714285714285715,0.4166666666666667,0.31456432840515886,0.130796,0.1677,0.38608400000000004,0.4373,0.27682789480000003,0.29125983,0.22140717875211788,0.24305869220846063,0.1512,0.6577,34,0.68,0.4,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_unc_min_cats,50,0.35294117647058826,0.5,0.37924277858542443,0.1282022,0.1656,0.37340399999999996,0.4312,0.23467105099999996,0.2889353,0.24934039358188106,0.25437312244569066,0.161,0.4758,31,0.62,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_scaffold_tanimoto,50,0.375,0.3333333333333333,0.3809040121889284,0.1288812,0.1656,0.37187999999999993,0.4312,0.2747722392,0.2889353,0.2346349192687464,0.2543731224456907,0.1495,0.4758,36,0.72,0.5,1.0,1.0
CHEMBL4203_Ki,utopia_dist_min_ood_min_scaffold_tanimoto,50,0.25,0.25,0.12586532410320955,0.1278436,0.161,0.35075399999999995,0.4185,0.2661248582,0.2715398,0.2545843628527531,0.27834044065387353,0.1515,0.1,32,0.64,1.0,1.0,1.0
CHEMBL4203_Ki,utopia_dist_E_min_unc_max_ood,50,0.25,0.3333333333333333,0.31629554655870445,0.1296032,0.1649,0.3778880000000001,0.4297,0.2677542824,0.29420212,0.23952018440590184,0.25789828733626985,0.161,0.4382,36,0.72,0.6,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_tanimoto,50,0.75,0.47368421052631576,1.708104004554944,0.1300536,0.1616,0.34043,0.3484,0.30831637159999997,0.33051416,0.21206436842114373,0.262753519148868,0.3547,0.608,12,0.24,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,0.75,0.47368421052631576,1.725790987535954,0.1343894,0.1616,0.332562,0.3484,0.3128700432,0.3305142,0.22054692299801354,0.26275351914886796,0.3389,0.608,14,0.28,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E,50,0.6428571428571429,0.47368421052631576,1.7061611374407581,0.13741720000000002,0.1616,0.34106999999999993,0.3484,0.3181740994,0.3305142,0.22625239450454568,0.26275351914886796,0.3713,0.608,12,0.24,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_min_ood_min_tanimoto,50,0.6,0.6,0.5726283641916396,0.0940336,0.1464,0.34096399999999993,0.342,0.26560601699999997,0.32788935,0.14216732844038207,0.23343904157857642,0.318,0.319,13,0.26,0.6666666666666666,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_ood,50,0.6428571428571429,0.47368421052631576,1.7136329017517138,0.1383784,0.1616,0.34166,0.3484,0.31886978579999997,0.33051416,0.22647322409654702,0.262753519148868,0.3838,0.608,11,0.22,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_max_unc,50,0.6428571428571429,0.47368421052631576,1.736446073702489,0.1381074,0.1616,0.34166,0.3484,0.316931013,0.3305142,0.22690866878406107,0.262753519148868,0.3809,0.608,11,0.22,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_cats,50,0.9,0.47368421052631576,1.7026106696935301,0.11982100000000001,0.1616,0.3382639999999999,0.3484,0.27870776680000003,0.33051416,0.19161172357511272,0.262753519148868,0.2896,0.608,16,0.32,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,0.6428571428571429,0.47368421052631576,1.7048683462777041,0.1366564,0.1616,0.34152,0.3484,0.3156783568,0.33051416,0.22403769908223084,0.262753519148868,0.3806,0.608,11,0.22,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_mcsf,50,0.75,0.47368421052631576,1.7110266159695817,0.1283656,0.1616,0.34146199999999993,0.3484,0.3051467962,0.33051416,0.20765825236443422,0.262753519148868,0.3447,0.608,13,0.26,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_min_ood_min_cats,50,0.3333333333333333,0.3333333333333333,0.1901863826550019,0.0885204,0.1113,0.336022,0.3386,0.23397612040000001,0.3212425,0.1279513720166133,0.1441155743481325,0.3252,,11,0.22,1.0,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_unc_min_tanimoto,50,0.8181818181818182,0.47368421052631576,1.7241379310344829,0.1237676,0.1616,0.336988,0.3484,0.29913503900000005,0.33051416,0.19997736716783948,0.262753519148868,0.316,0.608,16,0.32,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_ood_min_tanimoto,50,0.6923076923076923,0.47368421052631576,1.6936394429808055,0.1323814,0.1616,0.342272,0.3484,0.3124080136,0.3305142,0.2154306752348161,0.26275351914886796,0.3704,0.608,11,0.22,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_unc,50,0.75,0.47368421052631576,1.711677443895017,0.138901,0.1616,0.340038,0.3484,0.3193807284,0.3305142,0.22902643654366336,0.26275351914886796,0.3738,0.608,12,0.24,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_max_ood,50,0.6923076923076923,0.47368421052631576,1.7149390243902438,0.137031,0.1616,0.33956,0.3484,0.3199618406,0.3305142,0.22594542955758662,0.26275351914886796,0.3645,0.608,12,0.24,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_unc_min_ood,50,0.6428571428571429,0.47368421052631576,1.7094017094017095,0.1375004,0.1616,0.34269200000000005,0.3484,0.3167574682,0.33051416,0.22447542210972574,0.26275351914886796,0.3833,0.608,11,0.22,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_unc_min_mcsf,50,0.8181818181818182,0.47368421052631576,1.6949152542372883,0.12216639999999998,0.1616,0.3382720000000001,0.3484,0.29450849300000004,0.33051416,0.19528964291889164,0.26275351914886796,0.3086,0.608,17,0.34,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_ood_min_mcsf,50,0.6923076923076923,0.47368421052631576,1.6876054753422087,0.13238139999999998,0.1616,0.34227199999999997,0.3484,0.3124080136,0.33051416,0.21543067523481607,0.262753519148868,0.3704,0.608,11,0.22,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_E_min_ood_min_cats,50,0.6923076923076923,0.47368421052631576,1.676602086438152,0.12560999999999997,0.1616,0.34113,0.3484,0.2908625634,0.33051416,0.20226505639239212,0.262753519148868,0.313,0.608,14,0.28,0.4444444444444444,1.0,1.0
CHEMBL2047_EC50,utopia_dist_min_ood_min_mcsf,50,0.3333333333333333,0.3333333333333333,0.19175455417066156,0.0907858,0.1113,0.33899799999999997,0.3386,0.25554039559999997,0.3212425,0.13126785447543304,0.1441155743481325,0.3406,,12,0.24,1.0,1.0,1.0
